lon_min,lat_min,lon_max,lat_max,value,geometry,_merge
9.0,35.5,9.25,35.75,46.725004572845705,,left_only
9.25,35.5,9.5,35.75,50.85497335607658,,left_only
9.5,35.5,9.75,35.75,59.97993619202725,,left_only
9.75,35.5,10.0,35.75,78.16812059014171,,left_only
10.0,35.5,10.25,35.75,123.67847934916256,,left_only
10.25,35.5,10.5,35.75,97.1643567041234,,left_only
10.5,35.5,10.75,35.75,262.8087201972561,,left_only
10.75,35.5,11.0,35.75,241.55207624368688,,left_only
11.0,35.5,11.25,35.75,71.91177824407498,,left_only
14.25,35.5,14.5,35.75,38.90003735781056,,left_only
14.5,35.5,14.75,35.75,21.79011761123252,,left_only
23.5,35.5,23.75,35.75,12.419977757117977,,left_only
23.75,35.5,24.0,35.75,28.15328618524427,,left_only
24.0,35.5,24.25,35.75,29.08340972180008,,left_only
24.25,35.5,24.5,35.75,12.775000665260336,,left_only
24.5,35.5,24.75,35.75,10.208317767578931,,left_only
25.0,35.5,25.25,35.75,14.62831029601682,,left_only
33.25,35.5,33.5,35.75,20.08176076779989,,left_only
35.5,35.5,35.75,35.75,31.211447009956032,,left_only
35.75,35.5,36.0,35.75,65.51994039930742,,left_only
36.0,35.5,36.25,35.75,44.82158497422313,,left_only
36.25,35.5,36.5,35.75,84.21480400323605,,left_only
36.5,35.5,36.75,35.75,141.90019125211393,,left_only
36.75,35.5,37.0,35.75,91.0418061125855,,left_only
37.0,35.5,37.25,35.75,32.75340177873886,,left_only
37.25,35.5,37.5,35.75,12.990017648079402,,left_only
38.5,35.5,38.75,35.75,15.53167510446758,,left_only
38.75,35.5,39.0,35.75,16.801664584341665,,left_only
39.0,35.5,39.25,35.75,20.581685968202123,,left_only
39.25,35.5,39.5,35.75,30.69169004759181,,left_only
39.5,35.5,39.75,35.75,32.641778287988814,,left_only
39.75,35.5,40.0,35.75,26.46491311208058,,left_only
40.0,35.5,40.25,35.75,24.359969770142925,,left_only
43.0,35.5,43.25,35.75,67.42498370439819,,left_only
43.25,35.5,43.5,35.75,60.07506584766759,,left_only
43.5,35.5,43.75,35.75,23.424983704398187,,left_only
43.75,35.5,44.0,35.75,30.52655528173591,,left_only
44.0,35.5,44.25,35.75,53.34501101358194,,left_only
44.25,35.5,44.5,35.75,102.286930226574,,left_only
44.5,35.5,44.75,35.75,46.51005715151837,,left_only
-6.0,35.75,-5.75,36.0,81.9952722986867,,left_only
-5.75,35.75,-5.5,36.0,36.69653780546082,,left_only
-5.5,35.75,-5.25,36.0,67.69184394189517,,left_only
-5.25,35.75,-5.0,36.0,16.483397527544867,,left_only
5.75,35.75,6.0,36.0,74.92669698178406,,left_only
6.0,35.75,6.25,36.0,69.87503716404933,,left_only
6.25,35.75,6.5,36.0,70.49340942210529,,left_only
6.5,35.75,6.75,36.0,68.43843692505027,,left_only
6.75,35.75,7.0,36.0,51.1100188507096,,left_only
7.0,35.75,7.25,36.0,55.3066209795561,,left_only
7.25,35.75,7.5,36.0,50.81171649775399,,left_only
7.5,35.75,7.75,36.0,27.691660504951983,,left_only
7.75,35.75,8.0,36.0,30.439972003599,,left_only
8.0,35.75,8.25,36.0,40.76671158129966,,left_only
8.25,35.75,8.5,36.0,28.66161434505864,,left_only
8.5,35.75,8.75,36.0,45.51169562930647,,left_only
8.75,35.75,9.0,36.0,40.30835426636793,,left_only
9.0,35.75,9.25,36.0,39.0049911759603,,left_only
9.25,35.75,9.5,36.0,44.5916387774829,,left_only
9.5,35.75,9.75,36.0,44.38661891790434,,left_only
9.75,35.75,10.0,36.0,58.32477853998592,,left_only
10.0,35.75,10.25,36.0,94.1881253128348,,left_only
10.25,35.75,10.5,36.0,114.34477278646692,,left_only
10.5,35.75,10.75,36.0,247.09685864734436,,left_only
10.75,35.75,11.0,36.0,101.15659456945671,,left_only
11.0,35.75,11.25,36.0,19.416635535157862,,left_only
14.0,35.75,14.25,36.0,10.48452571335531,,left_only
14.25,35.75,14.5,36.0,135.49181955338474,,left_only
14.5,35.75,14.75,36.0,58.58012134701357,,left_only
32.5,35.75,32.75,36.0,23.848347997436008,,left_only
32.75,35.75,33.0,36.0,51.03018957798463,,left_only
33.0,35.75,33.25,36.0,18.686684100311595,,left_only
35.75,35.75,36.0,36.0,25.75486729579586,,left_only
36.0,35.75,36.25,36.0,53.29653952350395,,left_only
36.25,35.75,36.5,36.0,79.31980213534553,,left_only
36.5,35.75,36.75,36.0,137.66326329905883,,left_only
36.75,35.75,37.0,36.0,133.57356554986472,,left_only
37.0,35.75,37.25,36.0,110.69026884449454,,left_only
37.25,35.75,37.5,36.0,60.996731634639445,,left_only
37.5,35.75,37.75,36.0,25.30171413640744,,left_only
37.75,35.75,38.0,36.0,17.908326441771237,,left_only
38.0,35.75,38.25,36.0,33.11501002666989,,left_only
38.25,35.75,38.5,36.0,21.981614688667264,,left_only
38.5,35.75,38.75,36.0,37.90000781517074,,left_only
38.75,35.75,39.0,36.0,82.86003838863644,,left_only
39.0,35.75,39.25,36.0,84.32190659115156,,left_only
39.25,35.75,39.5,36.0,49.89832931853073,,left_only
39.5,35.75,39.75,36.0,34.17504326117694,,left_only
39.75,35.75,40.0,36.0,11.23004530087178,,left_only
43.0,35.75,43.25,36.0,47.87658701391797,,left_only
43.25,35.75,43.5,36.0,62.7634684634711,,left_only
43.5,35.75,43.75,36.0,29.216482499876065,,left_only
43.75,35.75,44.0,36.0,71.92999918489227,,left_only
44.0,35.75,44.25,36.0,99.6200950686557,,left_only
44.25,35.75,44.5,36.0,21.968290114786555,,left_only
44.5,35.75,44.75,36.0,26.106676628749483,,left_only
-6.25,36.0,-6.0,36.25,38.696780327683655,,left_only
-6.0,36.0,-5.75,36.25,31.630003563976743,,left_only
-5.75,36.0,-5.5,36.25,30.746464336383724,,left_only
-5.5,36.0,-5.25,36.25,88.8368853571385,,left_only
-5.25,36.0,-5.0,36.25,24.2483758220327,,left_only
5.75,36.0,6.0,36.25,87.81331066158236,,left_only
6.0,36.0,6.25,36.25,95.64833408513766,,left_only
6.25,36.0,6.5,36.25,116.28334359639462,,left_only
6.5,36.0,6.75,36.25,141.0201228932524,,left_only
6.75,36.0,7.0,36.25,77.82680390108635,,left_only
7.0,36.0,7.25,36.25,53.54171224656,,left_only
7.25,36.0,7.5,36.25,45.81171649775399,,left_only
7.5,36.0,7.75,36.25,48.69833017755229,,left_only
7.75,36.0,8.0,36.25,53.82006466699431,,left_only
8.0,36.0,8.25,36.25,48.03004615989335,,left_only
8.25,36.0,8.5,36.25,30.29328163435548,,left_only
8.5,36.0,8.75,36.25,48.25335222667309,,left_only
8.75,36.0,9.0,36.25,43.36001408410266,,left_only
9.0,36.0,9.25,36.25,40.89999304385083,,left_only
9.25,36.0,9.5,36.25,39.46334849089203,,left_only
9.5,36.0,9.75,36.25,33.86162825735698,,left_only
9.75,36.0,10.0,36.25,45.904885115679576,,left_only
10.0,36.0,10.25,36.25,75.82818508533171,,left_only
10.25,36.0,10.5,36.25,93.6933790204439,,left_only
10.5,36.0,10.75,36.25,107.745430959597,,left_only
10.75,36.0,11.0,36.25,17.543390743200007,,left_only
14.0,36.0,14.25,36.25,14.641183663199511,,left_only
14.25,36.0,14.5,36.25,71.60325101697595,,left_only
14.5,36.0,14.75,36.25,27.519955170627327,,left_only
27.75,36.0,28.0,36.25,13.096595172697334,,left_only
28.0,36.0,28.25,36.25,29.806754864433515,,left_only
28.25,36.0,28.5,36.25,12.370011207343168,,left_only
29.25,36.0,29.5,36.25,53.63505382521669,,left_only
29.5,36.0,29.75,36.25,11.858315578036695,,left_only
29.75,36.0,30.0,36.25,44.21336802881888,,left_only
30.0,36.0,30.25,36.25,41.73504601004595,,left_only
30.25,36.0,30.5,36.25,35.12685431217369,,left_only
32.0,36.0,32.25,36.25,22.028213768949968,,left_only
32.25,36.0,32.5,36.25,55.62848325674793,,left_only
32.5,36.0,32.75,36.25,40.52648572024418,,left_only
32.75,36.0,33.0,36.25,95.60516155962672,,left_only
33.0,36.0,33.25,36.25,42.83844997832705,,left_only
33.25,36.0,33.5,36.25,12.303363090407627,,left_only
33.75,36.0,34.0,36.25,11.731689016765928,,left_only
35.75,36.0,36.0,36.25,27.756545792435872,,left_only
36.0,36.0,36.25,36.25,114.92168055829175,,left_only
36.25,36.0,36.5,36.25,73.93150472080117,,left_only
36.5,36.0,36.75,36.25,115.87325956327776,,left_only
36.75,36.0,37.0,36.25,189.7696173678817,,left_only
37.0,36.0,37.25,36.25,281.22365198824195,,left_only
37.25,36.0,37.5,36.25,159.02689166998425,,left_only
37.5,36.0,37.75,36.25,73.88340010460956,,left_only
37.75,36.0,38.0,36.25,40.53001137914748,,left_only
38.0,36.0,38.25,36.25,48.493394650785376,,left_only
38.25,36.0,38.5,36.25,20.34826890273041,,left_only
38.5,36.0,38.75,36.25,20.768246659848387,,left_only
38.75,36.0,39.0,36.25,59.76497399938,,left_only
39.0,36.0,39.25,36.25,52.99012722842304,,left_only
39.25,36.0,39.5,36.25,19.416635535157862,,left_only
40.5,36.0,40.75,36.25,14.954995083545668,,left_only
40.75,36.0,41.0,36.25,17.666704625150487,,left_only
41.5,36.0,41.75,36.25,19.869961655277397,,left_only
41.75,36.0,42.0,36.25,29.203370905578367,,left_only
42.0,36.0,42.25,36.25,11.210011035538855,,left_only
42.25,36.0,42.5,36.25,17.793345957741167,,left_only
42.5,36.0,42.75,36.25,16.928291145612434,,left_only
42.75,36.0,43.0,36.25,30.058259928843317,,left_only
43.0,36.0,43.25,36.25,155.8950504769581,,left_only
43.25,36.0,43.5,36.25,93.13350921345408,,left_only
43.5,36.0,43.75,36.25,52.79648997143818,,left_only
43.75,36.0,44.0,36.25,158.65308703398296,,left_only
44.0,36.0,44.25,36.25,235.6341977042689,,left_only
44.25,36.0,44.5,36.25,29.12830505791078,,left_only
44.5,36.0,44.75,36.25,35.790003735781056,,left_only
-6.5,36.25,-6.25,36.5,50.7931920634378,,left_only
-6.25,36.25,-6.0,36.5,108.22512798151104,,left_only
-6.0,36.25,-5.75,36.5,41.41345150260895,,left_only
-5.75,36.25,-5.5,36.5,17.849783971853185,,left_only
-5.5,36.25,-5.25,36.5,58.1968255846416,,left_only
-5.25,36.25,-5.0,36.5,52.24163658794066,,left_only
-5.0,36.25,-4.75,36.5,55.20672789885839,,left_only
5.75,36.25,6.0,36.5,98.28496300775498,,left_only
6.0,36.25,6.25,36.5,113.18329232628572,,left_only
6.25,36.25,6.5,36.5,132.96995384010663,,left_only
6.5,36.25,6.75,36.5,154.20517375388192,,left_only
6.75,36.25,7.0,36.5,81.50845251147791,,left_only
7.0,36.25,7.25,36.5,40.84166355351579,,left_only
7.25,36.25,7.5,36.5,67.39664558378468,,left_only
7.5,36.25,7.75,36.5,60.89167441725033,,left_only
7.75,36.25,8.0,36.5,62.18504038441745,,left_only
8.0,36.25,8.25,36.5,53.54330641038837,,left_only
8.25,36.25,8.5,36.5,52.48167901205295,,left_only
8.5,36.25,8.75,36.5,60.99169614471941,,left_only
8.75,36.25,9.0,36.5,73.31836616092835,,left_only
9.0,36.25,9.25,36.5,50.20501985957856,,left_only
9.25,36.25,9.5,36.5,39.26998947987408,,left_only
9.5,36.25,9.75,36.5,39.59997217540331,,left_only
9.75,36.25,10.0,36.5,51.6432290337259,,left_only
10.0,36.25,10.25,36.5,101.57503106692172,,left_only
10.25,36.25,10.5,36.5,97.91008927122289,,left_only
10.5,36.25,10.75,36.5,135.06202810996945,,left_only
10.75,36.25,11.0,36.5,59.825085385594434,,left_only
25.25,36.25,25.5,36.5,11.523341706547171,,left_only
27.75,36.25,28.0,36.5,12.88492041183838,,left_only
28.0,36.25,28.25,36.5,40.06673244974718,,left_only
28.25,36.25,28.5,36.5,23.38007789207541,,left_only
29.0,36.25,29.25,36.5,45.43149948269513,,left_only
29.25,36.25,29.5,36.5,83.78186854612375,,left_only
29.5,36.25,29.75,36.5,17.048248034282892,,left_only
29.75,36.25,30.0,36.5,52.259992356633575,,left_only
30.0,36.25,30.25,36.5,54.41999252843789,,left_only
30.25,36.25,30.5,36.5,51.385153400847344,,left_only
30.5,36.25,30.75,36.5,12.340064151581371,,left_only
31.75,36.25,32.0,36.5,65.38181547399506,,left_only
32.0,36.25,32.25,36.5,58.863420629448456,,left_only
32.25,36.25,32.5,36.5,62.88342535214156,,left_only
32.5,36.25,32.75,36.5,17.206455833995733,,left_only
32.75,36.25,33.0,36.5,41.574927667682346,,left_only
33.0,36.25,33.25,36.5,23.14840888473543,,left_only
33.25,36.25,33.5,36.5,15.35335918282226,,left_only
33.75,36.25,34.0,36.5,18.625012388016444,,left_only
34.0,36.25,34.25,36.5,24.088375650228382,,left_only
34.25,36.25,34.5,36.5,12.345055327541672,,left_only
35.75,36.25,36.0,36.5,21.73462005087993,,left_only
36.0,36.25,36.25,36.5,142.60356739579834,,left_only
36.25,36.25,36.5,36.5,65.67667220575117,,left_only
36.5,36.25,36.75,36.5,76.13648026642,,left_only
36.75,36.25,37.0,36.5,148.43951650179315,,left_only
37.0,36.25,37.25,36.5,250.5170198414055,,left_only
37.25,36.25,37.5,36.5,150.64842889416138,,left_only
37.5,36.25,37.75,36.5,81.39345725612793,,left_only
37.75,36.25,38.0,36.5,69.20503463089847,,left_only
38.0,36.25,38.25,36.5,66.36844658615462,,left_only
38.25,36.25,38.5,36.5,22.65838599854999,,left_only
38.75,36.25,39.0,36.5,25.104998132109472,,left_only
39.0,36.25,39.25,36.5,21.395051419956303,,left_only
40.5,36.25,40.75,36.5,37.95334612954548,,left_only
40.75,36.25,41.0,36.5,43.03016003534481,,left_only
41.5,36.25,41.75,36.5,28.18495605160581,,left_only
41.75,36.25,42.0,36.5,44.11674331348172,,left_only
42.0,36.25,42.25,36.5,17.933267550252822,,left_only
42.25,36.25,42.5,36.5,36.48998286733354,,left_only
42.5,36.25,42.75,36.5,41.451632852159605,,left_only
42.75,36.25,43.0,36.5,59.459485500742176,,left_only
43.0,36.25,43.25,36.5,227.5870292467289,,left_only
43.25,36.25,43.5,36.5,109.38848085148754,,left_only
43.5,36.25,43.75,36.5,59.42461683051181,,left_only
43.75,36.25,44.0,36.5,109.3014968617166,,left_only
44.0,36.25,44.25,36.5,166.07166024532,,left_only
44.25,36.25,44.5,36.5,44.48000051541294,,left_only
44.5,36.25,44.75,36.5,31.091589225417124,,left_only
-6.75,36.5,-6.5,36.75,11.963130273202978,,left_only
-6.5,36.5,-6.25,36.75,97.21150609523568,,left_only
-6.25,36.5,-6.0,36.75,145.69027932070662,,left_only
-6.0,36.5,-5.75,36.75,54.52177708535862,,left_only
-5.75,36.5,-5.5,36.75,18.848333226116097,,left_only
-5.5,36.5,-5.25,36.75,29.6066123053638,,left_only
-5.25,36.5,-5.0,36.75,51.39493754450484,,left_only
-5.0,36.5,-4.75,36.75,76.79461326653507,,left_only
5.75,36.5,6.0,36.75,160.7553227976017,,left_only
6.0,36.5,6.25,36.75,110.6032848547236,,left_only
6.25,36.5,6.5,36.75,116.7582790792477,,left_only
6.5,36.5,6.75,36.75,100.30681489271136,,left_only
6.75,36.5,7.0,36.75,102.2951583392586,,left_only
7.0,36.5,7.25,36.75,58.59998694672322,,left_only
7.25,36.5,7.5,36.75,81.08817744196529,,left_only
7.5,36.5,7.75,36.75,107.49169090661336,,left_only
7.75,36.5,8.0,36.75,111.03527985807648,,left_only
8.0,36.5,8.25,36.75,60.06997556757574,,left_only
8.25,36.5,8.5,36.75,72.58499864752241,,left_only
8.5,36.5,8.75,36.75,73.68167815303138,,left_only
8.75,36.5,9.0,36.75,80.83342925972693,,left_only
9.0,36.5,9.25,36.75,67.60838990613536,,left_only
9.25,36.5,9.5,36.75,45.68666932899168,,left_only
9.5,36.5,9.75,36.75,47.89980960690764,,left_only
9.75,36.5,10.0,36.75,93.99486970105625,,left_only
10.0,36.5,10.25,36.75,455.9886831869052,,left_only
10.25,36.5,10.5,36.75,245.5615864364853,,left_only
10.5,36.5,10.75,36.75,161.0900941657203,,left_only
10.75,36.5,11.0,36.75,101.05187279731774,,left_only
11.0,36.5,11.25,36.75,30.62670565597637,,left_only
14.25,36.5,14.5,36.75,43.9567031228255,,left_only
14.5,36.5,14.75,36.75,102.79677680762074,,left_only
14.75,36.5,15.0,36.75,103.09864483833157,,left_only
15.0,36.5,15.25,36.75,55.83174028687483,,left_only
22.25,36.5,22.5,36.75,11.320000343608626,,left_only
22.5,36.5,22.75,36.75,11.851660676756296,,left_only
22.75,36.5,23.0,36.75,15.558379042400816,,left_only
27.0,36.5,27.25,36.75,15.528347653827382,,left_only
28.0,36.5,28.25,36.75,24.46998862085252,,left_only
28.25,36.5,28.5,36.75,19.069960796255828,,left_only
28.5,36.5,28.75,36.75,16.788354781780868,,left_only
28.75,36.5,29.0,36.75,15.631498623673563,,left_only
29.0,36.5,29.25,36.75,78.19661690016642,,left_only
29.25,36.5,29.5,36.75,43.92166149186403,,left_only
29.5,36.5,29.75,36.75,11.363242430611308,,left_only
29.75,36.5,30.0,36.75,28.295014921167308,,left_only
30.0,36.5,30.25,36.75,22.834979109595565,,left_only
30.25,36.5,30.5,36.75,21.734689612371653,,left_only
30.5,36.5,30.75,36.75,70.7667706665793,,left_only
30.75,36.5,31.0,36.75,79.32674387280849,,left_only
31.0,36.5,31.25,36.75,38.90003735781056,,left_only
31.25,36.5,31.5,36.75,43.91344626450291,,left_only
31.5,36.5,31.75,36.75,32.171576687553284,,left_only
31.75,36.5,32.0,36.75,90.31840617978024,,left_only
32.0,36.5,32.25,36.75,42.38003357811567,,left_only
32.25,36.5,32.5,36.75,20.700118254535937,,left_only
33.25,36.5,33.5,36.75,14.35335918282226,,left_only
34.0,36.5,34.25,36.75,19.34151489731846,,left_only
34.25,36.5,34.5,36.75,45.5050702706659,,left_only
34.5,36.5,34.75,36.75,130.13713827159677,,left_only
34.75,36.5,35.0,36.75,54.69504704087183,,left_only
35.0,36.5,35.25,36.75,13.743335094006625,,left_only
35.25,36.5,35.5,36.75,20.506719224666085,,left_only
35.5,36.5,35.75,36.75,10.866634204637194,,left_only
35.75,36.5,36.0,36.75,14.916347755977084,,left_only
36.0,36.5,36.25,36.75,129.22024638589437,,left_only
36.25,36.5,36.5,36.75,44.306660998408006,,left_only
36.5,36.5,36.75,36.75,42.92816249884106,,left_only
36.75,36.5,37.0,36.75,69.97822815274742,,left_only
37.0,36.5,37.25,36.75,112.9083073753435,,left_only
37.25,36.5,37.5,36.75,77.07009991923928,,left_only
37.5,36.5,37.75,36.75,49.03989986504257,,left_only
37.75,36.5,38.0,36.75,68.35833558746265,,left_only
38.0,36.5,38.25,36.75,72.7751145407118,,left_only
38.25,36.5,38.5,36.75,29.131716841362618,,left_only
38.5,36.5,38.75,36.75,13.813295890262452,,left_only
38.75,36.5,39.0,36.75,41.05501681101475,,left_only
39.0,36.5,39.25,36.75,39.10511200756093,,left_only
39.25,36.5,39.5,36.75,10.201692408938356,,left_only
39.75,36.5,40.0,36.75,14.00500594728021,,left_only
40.0,36.5,40.25,36.75,17.255030723313098,,left_only
40.25,36.5,40.5,36.75,15.016552920389358,,left_only
40.5,36.5,40.75,36.75,33.843312507515975,,left_only
40.75,36.5,41.0,36.75,37.66833880783077,,left_only
41.0,36.5,41.25,36.75,15.315009167648329,,left_only
41.25,36.5,41.5,36.75,14.323327794248826,,left_only
41.5,36.5,41.75,36.75,24.97328129074685,,left_only
41.75,36.5,42.0,36.75,30.795064473233083,,left_only
42.0,36.5,42.25,36.75,24.683341878351484,,left_only
42.25,36.5,42.5,36.75,32.554937716309155,,left_only
42.5,36.5,42.75,36.75,47.23827959466064,,left_only
42.75,36.5,43.0,36.75,86.91508044718319,,left_only
43.0,36.5,43.25,36.75,133.28502827413888,,left_only
43.25,36.5,43.5,36.75,61.8034378900054,,left_only
43.5,36.5,43.75,36.75,43.08501865694837,,left_only
43.75,36.5,44.0,36.75,37.67822205561981,,left_only
44.0,36.5,44.25,36.75,42.92507327531587,,left_only
44.25,36.5,44.5,36.75,43.02836766325333,,left_only
44.5,36.5,44.75,36.75,25.70838209096462,,left_only
-8.75,36.75,-8.5,37.0,22.47668783609265,,left_only
-8.5,36.75,-8.25,37.0,28.229906177888324,,left_only
-8.25,36.75,-8.0,37.0,54.06005230093479,,left_only
-8.0,36.75,-7.75,37.0,62.16192119066716,,left_only
-7.75,36.75,-7.5,37.0,20.581685968202123,,left_only
-6.75,36.75,-6.5,37.0,15.89139187617559,,left_only
-6.5,36.75,-6.25,37.0,58.28480481834379,,left_only
-6.25,36.75,-6.0,37.0,104.21003628307083,,left_only
-6.0,36.75,-5.75,37.0,52.62509672082808,,left_only
-5.75,36.75,-5.5,37.0,27.794994911741355,,left_only
-5.5,36.75,-5.25,37.0,28.29161790903538,,left_only
-5.25,36.75,-5.0,37.0,35.1683040270849,,left_only
-5.0,36.75,-4.75,37.0,50.69652303414091,,left_only
5.75,36.75,6.0,37.0,92.62682571253208,,left_only
6.0,36.75,6.25,37.0,57.51320116521538,,left_only
6.25,36.75,6.5,37.0,75.46506700638395,,left_only
6.5,36.75,6.75,37.0,61.80319966289039,,left_only
6.75,36.75,7.0,37.0,94.44511707386266,,left_only
7.0,36.75,7.25,37.0,47.9099458531316,,left_only
7.25,36.75,7.5,37.0,56.45315315938842,,left_only
7.5,36.75,7.75,37.0,94.86990256999776,,left_only
7.75,36.75,8.0,37.0,109.91853224948692,,left_only
8.0,36.75,8.25,37.0,33.32993838156949,,left_only
8.25,36.75,8.5,37.0,45.42994533771866,,left_only
8.5,36.75,8.75,37.0,50.46664639889241,,left_only
8.75,36.75,9.0,37.0,64.26997470855417,,left_only
9.0,36.75,9.25,37.0,67.39670037395649,,left_only
9.25,36.75,9.5,37.0,49.0016637253201,,left_only
9.5,36.75,9.75,37.0,48.8464712925329,,left_only
9.75,36.75,10.0,37.0,100.1123700313542,,left_only
10.0,36.75,10.25,37.0,501.44726772962485,,left_only
10.25,36.75,10.5,37.0,217.95541245249603,,left_only
10.5,36.75,10.75,37.0,68.22145460940862,,left_only
10.75,36.75,11.0,37.0,82.09849712513244,,left_only
11.0,36.75,11.25,37.0,51.24679642952424,,left_only
14.0,36.75,14.25,37.0,24.48482302574996,,left_only
14.25,36.75,14.5,37.0,260.5482513863925,,left_only
14.5,36.75,14.75,37.0,206.3003624948019,,left_only
14.75,36.75,15.0,37.0,136.66186734349355,,left_only
31.0,36.75,31.25,37.0,164.606745247243,,left_only
31.25,36.75,31.5,37.0,53.15175110669554,,left_only
31.5,36.75,31.75,37.0,22.889981149290406,,left_only
31.75,36.75,32.0,37.0,36.15846079814776,,left_only
34.25,36.75,34.5,37.0,32.73801706301185,,left_only
34.5,36.75,34.75,37.0,146.9536243755124,,left_only
34.75,36.75,35.0,37.0,127.7033508961524,,left_only
35.0,36.75,35.25,37.0,108.72290870725531,,left_only
35.25,36.75,35.5,37.0,221.6368948063757,,left_only
35.5,36.75,35.75,37.0,69.62517057742764,,left_only
35.75,36.75,36.0,37.0,43.86804493152238,,left_only
36.0,36.75,36.25,37.0,121.85691962247142,,left_only
36.25,36.75,36.5,37.0,35.258343402633386,,left_only
36.5,36.75,36.75,37.0,33.388297414544354,,left_only
36.75,36.75,37.0,37.0,27.086583278136917,,left_only
37.0,36.75,37.25,37.0,56.89285739323259,,left_only
37.25,36.75,37.5,37.0,149.93717914947024,,left_only
37.5,36.75,37.75,37.0,55.22999051069996,,left_only
37.75,36.75,38.0,37.0,71.12331388195048,,left_only
38.0,36.75,38.25,37.0,57.03677062266547,,left_only
38.25,36.75,38.5,37.0,39.21167476085896,,left_only
38.5,36.75,38.75,37.0,33.744914486515086,,left_only
38.75,36.75,39.0,37.0,61.091703100868585,,left_only
39.0,36.75,39.25,37.0,54.261769957405136,,left_only
39.25,36.75,39.5,37.0,12.463348490892033,,left_only
39.75,36.75,40.0,37.0,20.37498761198356,,left_only
40.0,36.75,40.25,37.0,28.780021383860458,,left_only
40.25,36.75,40.5,37.0,21.52833288250747,,left_only
40.5,36.75,40.75,37.0,24.35335918282226,,left_only
40.75,36.75,41.0,37.0,19.40668272587709,,left_only
41.0,36.75,41.25,37.0,41.77662437172853,,left_only
41.25,36.75,41.5,37.0,55.19516615442933,,left_only
41.5,36.75,41.75,37.0,28.94834018226527,,left_only
41.75,36.75,42.0,37.0,37.16999729504482,,left_only
42.0,36.75,42.25,37.0,22.94333423498506,,left_only
42.25,36.75,42.5,37.0,21.34494145209021,,left_only
42.5,36.75,42.75,37.0,43.19317557407476,,left_only
42.75,36.75,43.0,37.0,95.40678183000864,,left_only
43.0,36.75,43.25,37.0,62.41175823464903,,left_only
43.25,36.75,43.5,37.0,24.25167373003308,,left_only
43.5,36.75,43.75,37.0,20.45335136765152,,left_only
43.75,36.75,44.0,37.0,22.721691893525417,,left_only
44.0,36.75,44.25,37.0,14.363341534742858,,left_only
44.25,36.75,44.5,37.0,21.29002374520701,,left_only
44.5,36.75,44.75,37.0,11.729995748806004,,left_only
-9.0,37.0,-8.75,37.25,24.141614860471577,,left_only
-8.75,37.0,-8.5,37.25,79.87998832115773,,left_only
-8.5,37.0,-8.25,37.25,95.18501513688544,,left_only
-8.25,37.0,-8.0,37.25,117.79179610787251,,left_only
-8.0,37.0,-7.75,37.25,101.68019786465447,,left_only
-7.75,37.0,-7.5,37.25,56.631696831936665,,left_only
-7.5,37.0,-7.25,37.25,45.42504278967783,,left_only
-7.25,37.0,-7.0,37.25,57.80318918667831,,left_only
-7.0,37.0,-6.75,37.25,102.45366774647393,,left_only
-6.75,37.0,-6.5,37.25,51.65833120837817,,left_only
-6.5,37.0,-6.25,37.25,48.29487579818385,,left_only
-6.25,37.0,-6.0,37.25,110.61978298494114,,left_only
-6.0,37.0,-5.75,37.25,153.825159242194,,left_only
-5.75,37.0,-5.5,37.25,46.42168579639781,,left_only
-5.5,37.0,-5.25,37.25,45.42501324703801,,left_only
-5.25,37.0,-5.0,37.25,35.10325007397773,,left_only
-5.0,37.0,-4.75,37.25,56.571703616281525,,left_only
5.75,37.0,6.0,37.25,12.418314031797877,,left_only
6.0,37.0,6.25,37.25,10.99156749794804,,left_only
6.25,37.0,6.5,37.25,21.25829908867365,,left_only
6.5,37.0,6.75,37.25,20.56821797623013,,left_only
6.75,37.0,7.0,37.25,30.756754476911052,,left_only
7.0,37.0,7.25,37.25,13.526639614547548,,left_only
7.25,37.0,7.5,37.25,17.361648266782936,,left_only
7.5,37.0,7.75,37.25,27.184896966326164,,left_only
7.75,37.0,8.0,37.25,34.39183354965974,,left_only
8.25,37.0,8.5,37.25,10.57665047828209,,left_only
8.5,37.0,8.75,37.25,13.523312163907349,,left_only
8.75,37.0,9.0,37.25,22.003283136680466,,left_only
9.0,37.0,9.25,37.25,32.02501066997331,,left_only
9.25,37.0,9.5,37.25,33.898215443079266,,left_only
9.5,37.0,9.75,37.25,55.6498839350063,,left_only
9.75,37.0,10.0,37.25,124.64575317510162,,left_only
10.0,37.0,10.25,37.25,213.8622247681427,,left_only
10.25,37.0,10.5,37.25,59.130301819369606,,left_only
10.75,37.0,11.0,37.25,26.20329704897881,,left_only
11.0,37.0,11.25,37.25,21.43844740126235,,left_only
13.25,37.0,13.5,37.25,16.796673408381366,,left_only
13.5,37.0,13.75,37.25,51.3933476757843,,left_only
13.75,37.0,14.0,37.25,64.25507503727283,,left_only
14.0,37.0,14.25,37.25,67.04504923041407,,left_only
14.25,37.0,14.5,37.25,185.6598133827515,,left_only
14.5,37.0,14.75,37.25,134.9118878244186,,left_only
14.75,37.0,15.0,37.25,94.78977598487812,,left_only
15.0,37.0,15.25,37.25,131.12351209021358,,left_only
15.25,37.0,15.5,37.25,67.61689196967905,,left_only
21.5,37.0,21.75,37.25,32.19836495829816,,left_only
21.75,37.0,22.0,37.25,31.598293678763294,,left_only
